,date,account_value
181,2023-12-27,1138522.0167633975
182,2023-12-28,1141380.6109749759
183,2023-12-29,1141439.6853577578
184,2024-01-02,1145137.0161377871
185,2024-01-03,1136569.4848458255
186,2024-01-04,1139871.9312645877
187,2024-01-05,1140493.4675309146
188,2024-01-08,1150236.8349816287
189,2024-01-09,1146497.6394402469
190,2024-01-10,1151635.0262352908
191,2024-01-11,1153077.907937714
192,2024-01-12,1147973.7937714541
193,2024-01-16,1145664.3444458926
194,2024-01-17,1142070.0480362857
195,2024-01-18,1144227.3861939395
196,2024-01-19,1155975.980619141
197,2024-01-22,1160727.9569336856
198,2024-01-23,1157872.0507752383
199,2024-01-24,1152919.2402665103
200,2024-01-25,1164359.8364426577
201,2024-01-26,1174645.9392640078
202,2024-01-29,1181290.136415192
203,2024-01-30,1187040.7365509951
204,2024-01-31,1174801.6378075564
205,2024-02-01,1187939.3115860904
206,2024-02-02,1192715.2587754214
207,2024-02-05,1184986.493520447
208,2024-02-06,1188887.9778305972
209,2024-02-07,1194693.379735657
210,2024-02-08,1198147.2817627871
211,2024-02-09,1198216.6167237246
212,2024-02-12,1201947.5544411624
213,2024-02-13,1187629.3734261477
214,2024-02-14,1192625.957242676
215,2024-02-15,1202550.9125573123
216,2024-02-16,1197787.1882950747
217,2024-02-20,1194361.9693047488
218,2024-02-21,1194856.164273926
219,2024-02-22,1210439.4830948794
220,2024-02-23,1213064.903424927
221,2024-02-26,1210438.6292244876
222,2024-02-27,1208051.2941567386
223,2024-02-28,1204757.1470047915
224,2024-02-29,1207554.0130974734
225,2024-03-01,1211267.0447403872
226,2024-03-04,1208488.6506974185
227,2024-03-05,1195821.8798195804
228,2024-03-06,1199624.219983765
229,2024-03-07,1207917.8057915652
230,2024-03-08,1205418.4678933108
231,2024-03-11,1206196.8044106448
232,2024-03-12,1218473.7623650515
233,2024-03-13,1224580.0670372928
234,2024-03-14,1220007.2552163089
235,2024-03-15,1215331.1650521243
236,2024-03-18,1219002.220586487
237,2024-03-19,1229424.6515900576
238,2024-03-20,1242250.7420632327
239,2024-03-21,1251441.9872414554
240,2024-03-22,1238546.497766205
241,2024-03-25,1231826.2667099917
242,2024-03-26,1230805.2883851016
243,2024-03-27,1244969.8554474795
244,2024-03-28,1246024.2716500247
245,2024-04-01,1238389.3130700076
246,2024-04-02,1221102.1345459903
247,2024-04-03,1219942.6724831546
248,2024-04-04,1203345.8014542544
249,2024-04-05,1214001.1147820437
250,2024-04-08,1215121.524102875
251,2024-04-09,1212324.3766190493
252,2024-04-10,1198236.7871224368
253,2024-04-11,1197699.9062554324
254,2024-04-12,1186695.0844284976
255,2024-04-15,1181383.3612420047
256,2024-04-16,1186921.7753312076
257,2024-04-17,1182496.7317063296
258,2024-04-18,1185203.5475365603
259,2024-04-19,1199900.4366738284
260,2024-04-22,1202451.3159195865
261,2024-04-23,1212418.6080605472
262,2024-04-24,1211508.171735474
263,2024-04-25,1194351.9233262027
264,2024-04-26,1197199.3128354037
265,2024-04-29,1200196.9848076785
266,2024-04-30,1184698.0748593295
267,2024-05-01,1184291.346816727
268,2024-05-02,1191979.8126542056
269,2024-05-03,1207971.284454056
270,2024-05-06,1214610.8258892978
271,2024-05-07,1214623.5832497561
272,2024-05-08,1219270.5454766238
273,2024-05-09,1232207.6867768252
274,2024-05-10,1238547.346225449
275,2024-05-13,1233794.0892025912
276,2024-05-14,1238135.0101487124
277,2024-05-15,1248186.2263352359
278,2024-05-16,1247761.1453072513
279,2024-05-17,1251206.1503140414
280,2024-05-20,1248140.8591439212
281,2024-05-21,1249578.0055806125
282,2024-05-22,1241292.0133778537
283,2024-05-23,1224969.8355862582
284,2024-05-24,1225123.561332413
285,2024-05-28,1218608.3146168673
286,2024-05-29,1202807.1189076388
