,date,account_value
180,2023-12-26,1175543.1811799873
181,2023-12-27,1181416.9853968986
182,2023-12-28,1183940.0301899896
183,2023-12-29,1182485.7737481636
184,2024-01-02,1180709.326389113
185,2024-01-03,1164764.3537246727
186,2024-01-04,1165423.9107372765
187,2024-01-05,1168061.408994883
188,2024-01-08,1181811.7956650148
189,2024-01-09,1175257.3256278557
190,2024-01-10,1176401.4071548409
191,2024-01-11,1175681.99935504
192,2024-01-12,1172242.397224875
193,2024-01-16,1160826.0949169563
194,2024-01-17,1148886.886676863
195,2024-01-18,1155686.7064911865
196,2024-01-19,1170657.629683722
197,2024-01-22,1174787.887168158
198,2024-01-23,1178853.9648982263
199,2024-01-24,1175125.4434086632
200,2024-01-25,1191144.7097367654
201,2024-01-26,1189691.9064835915
202,2024-01-29,1197800.9190589928
203,2024-01-30,1204330.9885327935
204,2024-01-31,1190384.0470698113
205,2024-02-01,1209330.5355359826
206,2024-02-02,1215733.4005219787
207,2024-02-05,1213043.4859827943
208,2024-02-06,1215227.9971131042
209,2024-02-07,1213363.3443649316
210,2024-02-08,1214235.2989367547
211,2024-02-09,1209351.3776902184
212,2024-02-12,1221719.3890007958
213,2024-02-13,1199783.829074408
214,2024-02-14,1208429.1881671203
215,2024-02-15,1220243.799449469
216,2024-02-16,1212704.8231962342
217,2024-02-20,1208803.5071027894
218,2024-02-21,1214037.962278853
219,2024-02-22,1223163.793656569
220,2024-02-23,1228444.6923920007
221,2024-02-26,1227004.8036803612
222,2024-02-27,1224901.2554476417
223,2024-02-28,1225725.158756823
224,2024-02-29,1230223.4008389497
225,2024-03-01,1233830.4541621003
226,2024-03-04,1236875.8500741639
227,2024-03-05,1221687.488973391
228,2024-03-06,1226893.4423281427
229,2024-03-07,1237044.4613596215
230,2024-03-08,1233319.823893641
231,2024-03-11,1233100.9721173653
232,2024-03-12,1238355.8841828846
233,2024-03-13,1239706.252663567
234,2024-03-14,1232666.341025086
235,2024-03-15,1232401.534495087
236,2024-03-18,1239359.6932844701
237,2024-03-19,1246109.4926088643
238,2024-03-20,1258707.6546983914
239,2024-03-21,1273062.1311464505
240,2024-03-22,1254845.362444714
241,2024-03-25,1251188.703353703
242,2024-03-26,1251586.6118978048
243,2024-03-27,1275346.867884358
244,2024-03-28,1277925.1399538768
245,2024-04-01,1269848.7717953457
246,2024-04-02,1260718.0462998243
247,2024-04-03,1263581.600295937
248,2024-04-04,1242249.3662463764
249,2024-04-05,1254267.86745744
250,2024-04-08,1248611.081058926
251,2024-04-09,1248312.359297215
252,2024-04-10,1236209.010978398
253,2024-04-11,1242006.0627774242
254,2024-04-12,1225897.0653988537
255,2024-04-15,1225927.1259544757
256,2024-04-16,1219791.148889382
257,2024-04-17,1220867.4139026569
258,2024-04-18,1220475.7668744512
259,2024-04-19,1231880.9582051395
260,2024-04-22,1242680.2981809315
261,2024-04-23,1255814.0635369
262,2024-04-24,1258747.7497937665
263,2024-04-25,1227896.7710237964
264,2024-04-26,1229556.746457089
265,2024-04-29,1241413.4075595518
266,2024-04-30,1214089.8557773556
267,2024-05-01,1209370.2205509667
268,2024-05-02,1218751.0820141034
269,2024-05-03,1235416.9931289563
270,2024-05-06,1242438.0816665788
271,2024-05-07,1245561.8163121247
272,2024-05-08,1249306.9625366654
273,2024-05-09,1264440.8233076995
274,2024-05-10,1268341.7778881553
275,2024-05-13,1270044.2735337892
276,2024-05-14,1275331.7002576508
277,2024-05-15,1283540.534518641
278,2024-05-16,1274289.8477398362
279,2024-05-17,1280230.2301360841
280,2024-05-20,1284946.9975296692
281,2024-05-21,1284401.3294563661
282,2024-05-22,1274231.9866988664
283,2024-05-23,1255444.5293866068
284,2024-05-24,1256681.5859092183
285,2024-05-28,1249358.83366816
286,2024-05-29,1233565.1714323564
