date,a2c,ddpg,ppo,mean var,dji,ensemble
2022-11-14,961927.7775638752,984603.0011027564,1041609.0259711703,926894.3154562933,995451.0303468071,999742.3444929542
2022-11-15,959334.034773653,984092.3140872229,1041373.2110427187,927944.2759092641,990446.6285955795,1000391.631857914
2022-11-16,957539.4046734028,984530.4727328528,1043525.1234845866,934043.7440748782,990992.2362490247,996338.70385651
2022-11-17,958963.8286274128,984697.6259883154,1048242.9383471888,936355.9042904156,982472.354133069,992319.8040743292
2022-11-18,965270.6793201618,992507.6354335059,1054211.5308287942,946971.8682335973,963726.6551199448,1000659.3164911688
2022-11-21,965461.0090091877,987140.2024272193,1058465.345591024,936688.1615101018,959237.3470715943,995181.4235430184
2022-11-22,976654.9816425495,1001722.0685122717,1070063.6095078788,952196.9561189637,960975.731389792,1005681.9122915688
2022-11-23,977639.3495739155,1003743.5992892493,1069371.4232661491,956389.3375129157,970377.3300475426,1013496.6180048408
2022-11-25,978953.7296550922,1007734.254181217,1073508.9472949118,961853.1548264674,940985.3933817518,1019973.2724733772
2022-11-28,961267.7747520504,995994.86118729,1063639.1009918456,944197.7423939414,935610.2699027242,1011661.8451357308
2022-11-29,966684.0280102291,994695.7836917151,1064491.5197527558,933947.723155267,926629.2627875085,1006530.234421772
2022-11-30,986464.1733664913,1018643.8077204932,1082148.5670614257,972292.1312090065,918455.1105629732,1037741.5513887824
2022-12-01,983931.4955020351,1011873.7744258154,1084265.7123965584,968349.2399245917,922710.3834419464,1017264.2859888496
2022-12-02,985490.8485469494,1011407.9807093848,1086578.3096460472,969369.1377068448,912859.0455873867,1017721.838818592
2022-12-05,975755.7169562054,997276.8225672949,1073485.0717108704,957239.2760581081,907812.4594380788,997707.0664511146
2022-12-06,966453.3368368817,988882.6222689856,1069263.0572991995,948915.658559862,920520.2104824984,994680.0550051156
2022-12-07,965204.8195028973,990081.1968119849,1071220.9073609214,949865.765725788,926152.7100259278,996390.6355848731
2022-12-08,970449.3307331677,996948.7443812598,1079267.4192042288,960073.3171774674,937146.9547305049,1001685.2815733376
2022-12-09,961563.9384901715,987087.8499873389,1067626.7183823371,950273.2029180425,943840.0987012443,991256.6624937475
2022-12-12,976301.6003575154,1003866.487888645,1079924.7328535742,968652.8653995234,906636.9322640395,1001670.3151007118
2022-12-13,979522.7363260288,1007221.456348728,1086396.014979192,970711.7307624707,907514.8345620132,997936.18813805
2022-12-14,973207.714036253,1004427.5262263526,1085659.5036939178,968572.4192342901,902464.4341688842,994599.1544161262
2022-12-15,953853.5442178174,983890.9877703894,1070451.4340744033,943122.6401644291,898401.2397772573,972345.8132601205
2022-12-16,942314.4841731968,973352.7890742529,1061796.198311544,932408.3767297801,904150.8992279059,964654.1705675544
2022-12-19,940584.3577999058,969103.2832377661,1056964.670630197,922121.284090545,895014.5897672606,960589.390420002
2022-12-20,947730.9301418248,971040.2994654883,1059770.8617498297,918869.5252711477,879786.3636342935,958036.1014433326
2022-12-21,960232.3187412205,987318.0366404761,1080536.9733971648,932639.0597011712,876664.6612473284,975118.8772287788
2022-12-22,948655.3015369358,979600.7308047522,1073557.8319249626,922101.7405461166,862491.0450663724,971955.6290884436
2022-12-23,959244.3488918552,986422.3117564429,1081815.7752483839,926754.7202781467,852883.989603396,974574.2875318946
