,date,account_value
165,2022-12-06,1069263.0572991995
166,2022-12-07,1071220.9073609214
167,2022-12-08,1079267.4192042288
168,2022-12-09,1067626.7183823371
169,2022-12-12,1079924.7328535742
170,2022-12-13,1086396.014979192
171,2022-12-14,1085659.5036939178
172,2022-12-15,1070451.4340744033
173,2022-12-16,1061796.198311544
174,2022-12-19,1056964.670630197
175,2022-12-20,1059770.8617498297
176,2022-12-21,1080536.9733971648
177,2022-12-22,1073557.8319249626
178,2022-12-23,1081815.7752483839
179,2022-12-27,1086269.296428823
180,2022-12-28,1074743.0449622092
181,2022-12-29,1083074.3397857337
182,2022-12-30,1076551.0441864524
183,2023-01-03,1074920.0024259428
184,2023-01-04,1079686.5425173927
185,2023-01-05,1076647.5641676346
186,2023-01-06,1096922.93845931
187,2023-01-09,1084426.5949586653
188,2023-01-10,1090681.6934305166
189,2023-01-11,1099124.2216192374
190,2023-01-12,1099445.4728756729
191,2023-01-13,1105283.5035069517
192,2023-01-17,1088480.7900857902
193,2023-01-18,1073031.8307578291
194,2023-01-19,1063137.309645311
195,2023-01-20,1072547.9432952628
196,2023-01-23,1076981.428557798
197,2023-01-24,1087925.9784047944
198,2023-01-25,1084739.2226578766
199,2023-01-26,1086968.546802858
200,2023-01-27,1078526.5242079883
201,2023-01-30,1072697.211405866
202,2023-01-31,1088786.9366444335
203,2023-02-01,1082436.1679810444
204,2023-02-02,1078946.3070282263
205,2023-02-03,1071066.2913121963
206,2023-02-06,1074061.2065245528
207,2023-02-07,1079241.250279161
208,2023-02-08,1068178.2621402144
209,2023-02-09,1058973.9212534805
210,2023-02-10,1066505.4371801314
211,2023-02-13,1079610.112051374
212,2023-02-14,1068613.5753781868
213,2023-02-15,1072270.9683786444
214,2023-02-16,1066783.3942469917
215,2023-02-17,1072724.3536200386
216,2023-02-21,1047679.1761766182
217,2023-02-22,1048255.6596900459
218,2023-02-23,1051675.9528038383
219,2023-02-24,1044882.2935060764
220,2023-02-27,1044906.1723436028
221,2023-02-28,1040050.3005246863
222,2023-03-01,1033170.3743356682
223,2023-03-02,1037567.437759603
224,2023-03-03,1045660.9059137244
225,2023-03-06,1051393.6436170288
226,2023-03-07,1037329.9211656852
227,2023-03-08,1032112.0591840491
228,2023-03-09,1018989.5514520775
229,2023-03-10,1019025.0613479343
230,2023-03-13,1011601.917867046
231,2023-03-14,1016609.3253439555
232,2023-03-15,1007225.8540161129
233,2023-03-16,1020625.3199570613
234,2023-03-17,1004764.6232709957
235,2023-03-20,1017688.5508187938
236,2023-03-21,1027440.1715102058
237,2023-03-22,1003274.6477837291
238,2023-03-23,1000366.891351646
239,2023-03-24,1005606.2407773433
240,2023-03-27,1008389.0928281245
241,2023-03-28,1006324.1238639522
242,2023-03-29,1019463.9896302334
243,2023-03-30,1024473.2514564128
244,2023-03-31,1037897.0044995113
245,2023-04-03,1047838.5312825771
246,2023-04-04,1039927.3757950893
247,2023-04-05,1040655.6829701266
248,2023-04-06,1040605.863266582
249,2023-04-10,1046767.9155004459
250,2023-04-11,1050929.0826495434
251,2023-04-12,1050123.7966084285
252,2023-04-13,1057836.1657337947
253,2023-04-14,1047762.104668121
254,2023-04-17,1054923.8186383052
255,2023-04-18,1058782.5807919307
256,2023-04-19,1070845.2940335078
257,2023-04-20,1063775.6042885585
258,2023-04-21,1067543.3250088496
259,2023-04-24,1071213.6995758815
260,2023-04-25,1060601.8449806971
261,2023-04-26,1046131.1910195156
262,2023-04-27,1061712.4241833491
263,2023-04-28,1072616.7311005397
264,2023-05-01,1073137.0288510127
265,2023-05-02,1063916.0536503596
266,2023-05-03,1057872.3566078944
267,2023-05-04,1048269.4875263973
268,2023-05-05,1063106.074896316
269,2023-05-08,1062729.5912194056
270,2023-05-09,1063360.2912239833
271,2023-05-10,1059836.548284988
272,2023-05-11,1056380.456498161
273,2023-05-12,1056436.4978926312
274,2023-05-15,1055731.232403053
275,2023-05-16,1041871.7133090434
276,2023-05-17,1051281.1802110134
277,2023-05-18,1057199.8589257656
278,2023-05-19,1054477.4315785824
279,2023-05-22,1040931.3760747372
280,2023-05-23,1039645.1122608829
281,2023-05-24,1028922.4655895877
282,2023-05-25,1018086.440113132
283,2023-05-26,1020495.7868786502
284,2023-05-30,1018237.2288323093
285,2023-05-31,1004588.5239105868
286,2023-06-01,1013301.315408771
287,2023-06-02,1036056.4679197917
288,2023-06-05,1029529.2861742625
289,2023-06-06,1029123.1282496181
290,2023-06-07,1035591.450465652
291,2023-06-08,1036600.1210507465
292,2023-06-09,1035051.1085213734
293,2023-06-12,1036863.6811662479
294,2023-06-13,1040080.0025140567
295,2023-06-14,1039204.4043075863
296,2023-06-15,1049718.1562187495
297,2023-06-16,1051355.8789093317
298,2023-06-20,1044419.7226517025
299,2023-06-21,1044486.224925262
300,2023-06-22,1047541.529612762
301,2023-06-23,1042326.1347648922
302,2023-06-26,1046737.1868736568
303,2023-06-27,1054276.9980003657
304,2023-06-28,1039027.9221832576
305,2023-06-29,1046600.382876617
306,2023-06-30,1054972.1419288935
307,2023-07-03,1052169.115271789
308,2023-07-05,1049891.3897735896
309,2023-07-06,1033365.9974605861
310,2023-07-07,1030303.2341418205
311,2023-07-10,1034288.8815722404
312,2023-07-11,1045697.5343928275
313,2023-07-12,1044826.0715861259
314,2023-07-13,1037503.0206103263
315,2023-07-14,1034836.6347575126
316,2023-07-17,1038792.4122767387
317,2023-07-18,1045248.1164317069
318,2023-07-19,1050863.5949397027
319,2023-07-20,1058501.0968661248
320,2023-07-21,1062886.3916010796
321,2023-07-24,1070364.125201696
322,2023-07-25,1064527.2992263886
323,2023-07-26,1072679.8580387093
324,2023-07-27,1067965.1843688178
325,2023-07-28,1067357.0471127601
326,2023-07-31,1070679.6578305336
327,2023-08-01,1066632.4582856155
328,2023-08-02,1059241.0016089226
329,2023-08-03,1058474.8525247397
330,2023-08-04,1051224.3761529746
331,2023-08-07,1060665.5679788413
332,2023-08-08,1054342.5825433554
333,2023-08-09,1053366.343674642
334,2023-08-10,1053473.928139669
335,2023-08-11,1058419.4427161498
336,2023-08-14,1057566.8717551513
337,2023-08-15,1049066.912698297
338,2023-08-16,1051863.4091825385
339,2023-08-17,1045846.6848879256
340,2023-08-18,1046212.6124457946
341,2023-08-21,1040460.4922905707
342,2023-08-22,1032929.163122335
343,2023-08-23,1039325.4148041512
344,2023-08-24,1032757.3074712043
345,2023-08-25,1036563.6290676361
346,2023-08-28,1038687.0579784942
347,2023-08-29,1045634.3826985259
348,2023-08-30,1049236.3685857807
349,2023-08-31,1046615.8219396626
350,2023-09-01,1053841.2873444858
351,2023-09-05,1041366.1391501422
352,2023-09-06,1038971.1576685901
353,2023-09-07,1041633.7983122001
354,2023-09-08,1041302.8626385017
355,2023-09-11,1042110.2242737175
356,2023-09-12,1043131.4051117912
357,2023-09-13,1042042.9591148047
358,2023-09-14,1053230.558998838
359,2023-09-15,1041321.6408240943
360,2023-09-18,1042787.0138023047
361,2023-09-19,1038831.3871920753
362,2023-09-20,1038074.0834999405
363,2023-09-21,1026232.4715618034
364,2023-09-22,1023777.249149694
365,2023-09-25,1023510.9536062675
366,2023-09-26,1016745.7687620368
367,2023-09-27,1015033.4789633002
368,2023-09-28,1017232.0232671943
369,2023-09-29,1011119.219540998
370,2023-10-02,1005490.1233762946
371,2023-10-03,994742.7883505073
372,2023-10-04,997701.3409174858
373,2023-10-05,995857.2163400092
374,2023-10-06,998431.6177419983
375,2023-10-09,1003431.4846186157
376,2023-10-10,1006682.5195018059
377,2023-10-11,1003761.8600282837
378,2023-10-12,995955.9616472527
379,2023-10-13,1003623.6044061179
380,2023-10-16,1018349.1879188552
381,2023-10-17,1022844.9305865875
382,2023-10-18,1014313.7915751128
383,2023-10-19,1001574.3774862114
384,2023-10-20,997516.9667485824
385,2023-10-23,987860.4128225188
386,2023-10-24,988890.3100316863
387,2023-10-25,997789.8436232811
388,2023-10-26,990902.533770681
389,2023-10-27,974281.0484038597
390,2023-10-30,992892.1948935562
391,2023-10-31,1001689.2072283111
392,2023-11-01,1004832.0922353226
393,2023-11-02,1018590.0594251114
394,2023-11-03,1019931.6977997642
395,2023-11-06,1022791.0569925285
396,2023-11-07,1024710.5429227959
397,2023-11-08,1021894.4224284339
398,2023-11-09,1009222.6545109955
399,2023-11-10,1015054.2199912277
400,2023-11-13,1013842.6698876625
401,2023-11-14,1025568.9261074195
402,2023-11-15,1032474.3500142493
403,2023-11-16,1028496.0403780113
404,2023-11-17,1028906.7750442405
405,2023-11-20,1032620.8393030525
406,2023-11-21,1035763.1108542915
407,2023-11-22,1042748.5686761336
408,2023-11-24,1047688.6120741592
409,2023-11-27,1048478.0991438613
410,2023-11-28,1047116.1420172439
411,2023-11-29,1049369.3644102798
412,2023-11-30,1060673.9946478591
413,2023-12-01,1072405.1170004592
414,2023-12-04,1079723.3599165664
415,2023-12-05,1080574.795078157
416,2023-12-06,1080868.5531838203
417,2023-12-07,1079083.6497451568
418,2023-12-08,1079746.9380447173
419,2023-12-11,1091244.4833633208
420,2023-12-12,1095978.3426977058
421,2023-12-13,1113732.4828342872
422,2023-12-14,1114969.5528301673
423,2023-12-15,1116104.195782968
424,2023-12-18,1116447.6942359481
425,2023-12-19,1124848.4346622825
426,2023-12-20,1111521.6106191117
427,2023-12-21,1118492.081662557
428,2023-12-22,1109699.719352224
429,2023-12-26,1114843.348193624
430,2023-12-27,1117100.5569224143
431,2023-12-28,1118920.2712206626
432,2023-12-29,1120573.3389773155
433,2024-01-02,1124820.7790636802
434,2024-01-03,1120226.0058359886
435,2024-01-04,1122092.5826487022
436,2024-01-05,1125926.0992159324
437,2024-01-08,1131600.1157698112
438,2024-01-09,1127783.2349276023
439,2024-01-10,1139232.024983831
440,2024-01-11,1143425.6896070915
