,date,account_value
189,2022-10-04,810359.8364976618
190,2022-10-05,808298.775191662
191,2022-10-06,799230.0820764276
192,2022-10-07,781485.4961007807
193,2022-10-10,780055.7193101618
194,2022-10-11,783032.0084680292
195,2022-10-12,781907.6550954554
196,2022-10-13,801860.9677518579
197,2022-10-14,786978.8713620874
198,2022-10-17,802846.1901334497
199,2022-10-18,811913.50656831
200,2022-10-19,804263.5377610895
201,2022-10-20,799148.4344114038
202,2022-10-21,818773.0326036188
203,2022-10-24,833473.4496530268
204,2022-10-25,846276.1610711786
205,2022-10-26,844351.210317013
206,2022-10-27,851202.4201520655
207,2022-10-28,875589.8551553461
208,2022-10-31,869338.3455461237
209,2022-11-01,868964.2198194239
210,2022-11-02,854636.5933965418
211,2022-11-03,848296.8733648035
212,2022-11-04,867805.8303064081
213,2022-11-07,879854.5278733942
214,2022-11-08,889294.986205456
215,2022-11-09,877538.5401777002
216,2022-11-10,917567.4101060602
217,2022-11-11,924286.9879468653
218,2022-11-14,917873.498515484
219,2022-11-15,921431.8516248438
220,2022-11-16,920798.9266332361
221,2022-11-17,920645.5759404871
222,2022-11-18,924908.000216839
223,2022-11-21,928954.6432622644
224,2022-11-22,941561.5704358789
225,2022-11-23,941149.3875936243
226,2022-11-25,943721.153556225
227,2022-11-28,930508.3243573877
228,2022-11-29,932245.4399446222
229,2022-11-30,953403.585776684
230,2022-12-01,952964.7795194361
231,2022-12-02,953888.9905828211
232,2022-12-05,939929.4952920649
233,2022-12-06,928865.8747247431
234,2022-12-07,930509.2048562738
235,2022-12-08,935758.4453328821
236,2022-12-09,926678.9995568964
237,2022-12-12,941677.8966211054
238,2022-12-13,948311.5719770166
239,2022-12-14,943445.5502008173
240,2022-12-15,921251.6218484613
241,2022-12-16,913617.4029859278
242,2022-12-19,906227.5557340357
243,2022-12-20,908831.1924394342
244,2022-12-21,925148.6124757502
245,2022-12-22,915752.1646531794
246,2022-12-23,919647.2075685236
247,2022-12-27,921172.2173780176
248,2022-12-28,910093.9290841791
249,2022-12-29,920459.3528398249
250,2022-12-30,917227.566207287
251,2023-01-03,918544.2165940973
252,2023-01-04,920383.1461290094
253,2023-01-05,909473.6288026544
254,2023-01-06,928849.5427564356
255,2023-01-09,926419.681889889
256,2023-01-10,934086.2290281031
257,2023-01-11,943972.8096269342
258,2023-01-12,949527.1717675898
259,2023-01-13,954788.5051587793
260,2023-01-17,940567.577510235
261,2023-01-18,922810.5856374475
262,2023-01-19,909043.8930619928
263,2023-01-20,917756.2877439234
264,2023-01-23,924660.8507379267
265,2023-01-24,927226.7189305994
266,2023-01-25,926573.5262216303
267,2023-01-26,928683.5943845484
268,2023-01-27,934549.7208341333
269,2023-01-30,929891.5451959345
270,2023-01-31,938890.9804605219
271,2023-02-01,940023.1177266809
272,2023-02-02,947577.9547227594
273,2023-02-03,941739.6986840937
274,2023-02-06,938849.5513967249
275,2023-02-07,943351.0539125177
276,2023-02-08,936918.8603490564
277,2023-02-09,927840.7742685053
278,2023-02-10,933414.9602006647
279,2023-02-13,946929.9088014337
280,2023-02-14,940688.285334942
281,2023-02-15,943732.1767972681
282,2023-02-16,932585.5127423975
283,2023-02-17,935137.235040066
284,2023-02-21,911115.964015362
285,2023-02-22,907936.8089250299
286,2023-02-23,911924.3299325678
287,2023-02-24,903435.3525632593
288,2023-02-27,905224.4427159998
289,2023-02-28,897781.3748620722
290,2023-03-01,898661.8241914484
291,2023-03-02,906202.7931493494
292,2023-03-03,917604.8385423395
293,2023-03-06,919041.4254449579
294,2023-03-07,901817.9563630793
295,2023-03-08,903428.612168667
296,2023-03-09,890451.6255792353
297,2023-03-10,877071.7479470941
298,2023-03-13,872921.5093759272
299,2023-03-14,881845.4501947138
300,2023-03-15,877123.4680818293
301,2023-03-16,885728.1677755091
302,2023-03-17,876227.5852483484
303,2023-03-20,885253.548453686
304,2023-03-21,893228.8317235681
305,2023-03-22,878710.5978139612
306,2023-03-23,883031.7775090906
307,2023-03-24,886209.3178170893
308,2023-03-27,888325.4363549921
309,2023-03-28,887437.9390825006
310,2023-03-29,897893.6573919031
311,2023-03-30,901545.972041485
312,2023-03-31,915491.0041345331
313,2023-04-03,919587.5154374811
314,2023-04-04,912978.8264116022
315,2023-04-05,909708.7283357355
316,2023-04-06,910130.3939889643
317,2023-04-10,914483.4580682489
318,2023-04-11,915987.0669530603
319,2023-04-12,914041.7658971521
320,2023-04-13,923351.5284799311
321,2023-04-14,923182.7021058771
322,2023-04-17,927485.6879667017
323,2023-04-18,926000.2183793756
324,2023-04-19,923988.6356347773
325,2023-04-20,920586.8644040796
326,2023-04-21,924366.4511789057
327,2023-04-24,925390.7332700464
328,2023-04-25,914463.2998727533
329,2023-04-26,910761.4248155329
330,2023-04-27,925625.8396466944
331,2023-04-28,934024.2566140863
332,2023-05-01,930439.9211190912
333,2023-05-02,920640.7132028315
334,2023-05-03,914858.4097284052
335,2023-05-04,904808.7902902338
336,2023-05-05,918183.2060903284
337,2023-05-08,915337.0045961115
338,2023-05-09,912388.2900956842
339,2023-05-10,911479.9132322046
340,2023-05-11,905166.7694638941
341,2023-05-12,905905.5834096643
342,2023-05-15,907960.7612031671
343,2023-05-16,898591.348945019
344,2023-05-17,911842.6541246149
345,2023-05-18,916967.0575326654
346,2023-05-19,913299.749133465
347,2023-05-22,910357.3699525568
348,2023-05-23,905420.0331586573
349,2023-05-24,895680.1409715387
350,2023-05-25,897105.3617509577
351,2023-05-26,909375.9671968195
352,2023-05-30,906985.5281327936
353,2023-05-31,900122.7815393183
354,2023-06-01,904119.3132775995
355,2023-06-02,927647.9830831263
356,2023-06-05,923153.5160306665
357,2023-06-06,926526.9354413721
358,2023-06-07,932463.9462522242
359,2023-06-08,933569.2644532892
360,2023-06-09,932855.5861848566
361,2023-06-12,940116.0151971552
362,2023-06-13,948699.95238435
363,2023-06-14,950886.3712381098
364,2023-06-15,963644.5187906
365,2023-06-16,959720.4004167292
366,2023-06-20,948483.2433809015
367,2023-06-21,943298.2457421991
368,2023-06-22,944047.9910958979
369,2023-06-23,936399.9987863275
370,2023-06-26,938197.0362008783
371,2023-06-27,945933.9940599176
372,2023-06-28,943145.3917611811
373,2023-06-29,949923.4707406732
374,2023-06-30,956539.9295839044
375,2023-07-03,958556.742984173
376,2023-07-05,954580.0389245722
377,2023-07-06,942079.6861680719
378,2023-07-07,937576.9236558649
379,2023-07-10,946204.6915658686
380,2023-07-11,953115.6930917475
381,2023-07-12,957860.4215310785
382,2023-07-13,961169.7956079218
383,2023-07-14,960554.8637536737
384,2023-07-17,962661.1480401728
385,2023-07-18,976644.9744561884
386,2023-07-19,978470.0505212519
387,2023-07-20,980724.2002557489
388,2023-07-21,980289.143741009
389,2023-07-24,984837.8979791376
390,2023-07-25,986781.2670854303
391,2023-07-26,983523.0106919977
392,2023-07-27,971921.8820375177
393,2023-07-28,979530.9556955072
394,2023-07-31,982855.2184480402
395,2023-08-01,990059.2913430902
396,2023-08-02,980742.0013269159
397,2023-08-03,978949.0664323542
398,2023-08-04,977107.0308259699
399,2023-08-07,988515.4508584711
400,2023-08-08,985371.3747361872
401,2023-08-09,981276.5326417658
402,2023-08-10,981824.8977769586
403,2023-08-11,985192.6801332209
404,2023-08-14,983667.8070825312
405,2023-08-15,976424.1926072809
406,2023-08-16,971325.897899029
407,2023-08-17,966006.2165178034
408,2023-08-18,965169.3503259394
409,2023-08-21,964244.9165834162
410,2023-08-22,958744.6102441523
411,2023-08-23,966497.0435518
412,2023-08-24,955713.7038987848
413,2023-08-25,961452.2456201288
414,2023-08-28,967223.290564892
415,2023-08-29,978886.4634088251
416,2023-08-30,980749.6674264643
417,2023-08-31,977819.8273996088
418,2023-09-01,983009.8888810846
419,2023-09-05,974835.765212414
420,2023-09-06,970454.0846284601
421,2023-09-07,970984.5988420221
422,2023-09-08,976042.1157487604
423,2023-09-11,979496.9168275568
424,2023-09-12,976936.3648103449
425,2023-09-13,977582.0010789606
426,2023-09-14,991221.3178895685
427,2023-09-15,980219.1691926691
428,2023-09-18,978394.8490632746
429,2023-09-19,975798.7865442011
430,2023-09-20,970569.6900094721
431,2023-09-21,956845.4377893183
432,2023-09-22,952392.5006593439
433,2023-09-25,953383.2029832575
434,2023-09-26,941605.3174585077
435,2023-09-27,940106.5414422724
436,2023-09-28,943562.6616891596
437,2023-09-29,941633.0845712397
438,2023-10-02,938954.6216462824
439,2023-10-03,923547.1987756464
440,2023-10-04,928587.8682016107
441,2023-10-05,925100.5042527887
442,2023-10-06,935641.8721917841
443,2023-10-09,941761.8752130243
444,2023-10-10,946136.2022737238
445,2023-10-11,951043.5207551691
446,2023-10-12,945219.1922982904
447,2023-10-13,941320.2901986811
448,2023-10-16,953030.5973199579
449,2023-10-17,952419.3875802729
450,2023-10-18,939303.8696588251
451,2023-10-19,930940.9137567255
452,2023-10-20,924126.2516130182
453,2023-10-23,922446.3710244867
454,2023-10-24,928524.3719857904
455,2023-10-25,924953.8309968683
456,2023-10-26,917299.2369950983
457,2023-10-27,908119.5398935053
458,2023-10-30,923335.3594773981
459,2023-10-31,921901.3701699945
460,2023-11-01,930996.3424714777
461,2023-11-02,948350.6955751154
462,2023-11-03,959064.0160897943
463,2023-11-06,959624.3178285334
464,2023-11-07,960110.8818086359
465,2023-11-08,960348.4184221003
466,2023-11-09,949495.3841928217
467,2023-11-10,962787.8113206598
468,2023-11-13,960731.4926675531
469,2023-11-14,980177.1469567987
470,2023-11-15,986680.3666299555
471,2023-11-16,984772.7827638361
472,2023-11-17,984396.0839189264
473,2023-11-20,988993.1399263117
474,2023-11-21,982141.3202317926
475,2023-11-22,988215.1401513788
476,2023-11-24,990928.2118486139
477,2023-11-27,990079.8436044428
478,2023-11-28,994760.1658395502
479,2023-11-29,997301.9564355585
480,2023-11-30,1004683.9353173944
481,2023-12-01,1014691.7278169367
482,2023-12-04,1014198.3802751276
483,2023-12-05,1009825.4824517939
484,2023-12-06,1007763.6266740534
485,2023-12-07,1010849.2048867914
486,2023-12-08,1013483.2366174433
487,2023-12-11,1021569.9374955866
488,2023-12-12,1026715.7554010126
489,2023-12-13,1044326.1974405024
490,2023-12-14,1055336.7316163753
491,2023-12-15,1057523.8836625789
492,2023-12-18,1059031.0254930232
493,2023-12-19,1067291.7804406856
494,2023-12-20,1054610.4821199153
495,2023-12-21,1062935.8622926448
496,2023-12-22,1061988.172835705
497,2023-12-26,1067638.1848405574
498,2023-12-27,1070831.858485577
499,2023-12-28,1072690.9998506282
