date,a2c,ddpg,ppo,mean var,dji,ensemble
2023-04-03,994198.3571291948,919587.5154374811,1035554.8810224639,1554021.0777326785,918439.1040784131,1062352.064884208
2023-04-04,989208.7015200639,912978.8264116022,1036794.8920701552,1555857.95933002,913006.0245948681,1053084.2226103735
2023-04-05,988335.6978655839,909708.7283357355,1030189.5575315658,1565035.7118599955,915201.9987667865,1066444.6752623513
2023-04-06,990788.0684329057,910130.3939889643,1027216.3241211082,1581183.3891925372,915272.2545651589,1064594.1164023965
2023-04-10,991644.3093005205,914483.4580682489,1030423.1120724325,1575343.6257058564,918039.2439493795,1071456.1241386023
2023-04-11,993970.3376589799,915987.0669530603,1035807.7865916892,1563198.8859090325,920725.3003622231,1079686.924104205
2023-04-12,994253.3516055131,914041.7658971521,1034834.2361348867,1571066.859415905,919678.7238642824,1078680.7000389588
2023-04-13,1004151.2516375566,923351.5284799311,1049785.9230932398,1599893.8312658123,930152.7102669026,1089141.9043725713
2023-04-14,985691.690431643,923182.7021058771,1039625.3070099993,1590408.9667146201,926237.9247846548,1078021.6354365705
2023-04-17,992345.8624683175,927485.6879667017,1044093.9127283068,1593475.9352461873,928990.713528779,1073723.812188661
2023-04-18,998019.5002428193,926000.2183793756,1048103.8168833246,1593421.7501626513,928702.3230859165,1074120.4237285017
2023-04-19,997950.4003397126,923988.6356347773,1044351.3650800944,1590782.9526614172,926526.1016840572,1059234.3277202009
2023-04-20,994947.0407129846,920586.8644040796,1039389.1921239597,1586204.4041198487,923508.7325928714,1058026.3479323743
2023-04-21,994626.2773157678,924366.4511789057,1039994.0751669818,1599933.9251483944,924119.3601170218,1055547.6302409528
2023-04-24,995633.6169420801,925390.7332700464,1041580.9914759952,1598313.2536531612,925935.3337016958,1063508.4979949354
2023-04-25,985208.3371340357,914463.2998727533,1026217.3191712771,1587680.861365321,916516.9993940704,1056743.6301494
2023-04-26,979642.4520937525,910761.4248155329,1019898.8630003062,1600439.7388221612,910258.7879807063,1043605.9858508466
2023-04-27,996800.4115282617,925625.8396466944,1033218.903111642,1634378.7451518343,924589.4760444277,1054066.574204957
2023-04-28,1001984.8535906397,934024.2566140863,1042571.7015950747,1641878.4551520082,932024.2051512022,1060983.8245616315
2023-05-01,1000440.7520872675,930439.9211190912,1042202.6740073405,1644729.7862177682,930754.2621939989,1062442.570788896
2023-05-02,993217.4498888574,920640.7132028315,1030699.0803590899,1650737.3516128822,920718.2534280398,1049526.1883311628
2023-05-03,985722.9741026483,914858.4097284052,1022042.2580501491,1648942.9183740686,913330.183567297,1041107.9860301374
2023-05-04,978463.829947146,904808.7902902338,1009212.2486222697,1640970.8597451644,905499.1177985806,1034720.1201320052
2023-05-05,990395.8774153314,918183.2060903284,1028047.7672313433,1662304.0897749343,920440.7537016425,1050848.651868379
2023-05-08,989643.5635706506,915337.0045961115,1027247.4150120345,1661559.8347619418,918918.6159180633,1049921.1339640974
2023-05-09,996743.9470755182,912388.2900956842,1029458.5450043173,1648081.8771230706,917363.8059850894,1047592.3745150922
2023-05-10,995915.1762720667,911479.9132322046,1024148.6200124007,1660484.5116798272,916530.6661755167,1043059.0513549208
2023-05-11,991750.5972715936,905166.7694638941,1020347.8380964346,1654949.987915909,910467.6334846823,1038718.2906508802
2023-05-12,990508.8186937891,905905.5834096643,1014731.7606396647,1651212.2090512274,910224.6210270907,1041329.823770082
2023-05-15,993153.5700747095,907960.7612031671,1017893.2034240942,1647290.9698471618,911536.098187283,1039010.4199710249
2023-05-16,984509.9993292413,898591.348945019,1003366.9971818228,1646620.3328489712,902339.4219912394,1023972.4031634688
2023-05-17,998201.2304751001,911842.6541246149,1017946.5024145003,1644441.2086155997,913508.7058999388,1034370.7925067304
2023-05-18,1003383.10787073,916967.0575326654,1025475.4532463904,1647345.644883601,916655.9094148641,1034201.4258723616
2023-05-19,998231.3650347315,913299.749133465,1012849.9581038123,1653051.0283440056,913668.8634950124,1033835.2790065168
2023-05-22,992816.5954634271,910357.3699525568,1001286.7532329703,1641280.0193407577,909840.7766575643,1029317.860858476
2023-05-23,981707.5080687128,905420.0331586573,988123.0608929358,1618678.0094698863,903524.9085099738,1028274.4137740491
2023-05-24,975037.2955614649,895680.1409715387,980286.6450800715,1615926.3821328548,896538.7274411353,1026587.5051646588
2023-05-25,974442.9249846063,897105.3617509577,979346.0757389612,1627937.2242021665,895574.6321046576,1020299.7332263348
2023-05-26,983203.5627314172,909375.9671968195,988708.9193389636,1635550.206054279,904558.8859437687,1027778.6194110272
2023-05-30,984865.4366327844,906985.5281327936,987068.15524014,1620330.3503612285,903176.939441744,1024234.5942988752
2023-05-31,987982.3318354212,900122.7815393183,985813.8149124538,1620032.4254598534,899500.2549175055,1027199.3687434552
2023-06-01,991520.7403246484,904119.3132775995,985550.2266743326,1633914.3828548691,903690.5114632798,1038607.3435473798
2023-06-02,1008122.7085730158,927647.9830831263,1008541.7230014582,1655378.0670823741,922856.5708657319,1062646.7876220106
2023-06-05,999226.1715590082,923153.5160306665,995358.4328346034,1655027.9979793075,917392.5275804725,1058045.494016206
2023-06-06,995339.3503138147,926526.9354413721,998005.5378562384,1633020.8690689527,917677.3945562433,1052109.9898124095
2023-06-07,995961.6113211237,932463.9462522242,1000455.3468411075,1608584.225723907,920184.928636445,1054483.9821372388
2023-06-08,1010707.9526049219,933569.2644532892,1005029.7708566866,1625625.925682847,924793.0897336312,1064122.0858912824
2023-06-09,1014767.2055689417,932855.5861848566,1005258.1211274882,1630531.9355953438,925973.1308941331,1068973.528285539
2023-06-12,1021386.6961523615,940116.0151971552,1014047.810173379,1636089.9832116736,931154.1223230325,1070962.4075503706
2023-06-13,1019947.8247801386,948699.95238435,1011505.9798895197,1639623.2112233585,935139.1636036527,1076640.2182460187
2023-06-14,1010006.7359434686,950886.3712381098,1019952.5215319415,1648899.708624386,928776.1023513804,1049460.477756059
2023-06-15,1022119.0714956842,963644.5187906,1028719.2804808398,1675733.3610749813,940494.8335829123,1062343.8052096723
2023-06-16,1019949.8411108576,959720.4004167292,1033199.5973325549,1667448.581546607,937517.1835753048,1051607.0887599348
2023-06-20,1011112.5726858698,948483.2433809015,1015398.9835105792,1659986.230271168,930813.6272759062,1052514.102881944
2023-06-21,1009634.6525885187,943298.2457421991,1013398.2477674686,1658924.2853606108,928015.9944051614,1059583.4891658186
2023-06-22,1004203.6031672083,944047.9910958979,1010997.1258244029,1686831.957909829,927884.558405471,1058306.4334330915
2023-06-23,998644.2227922998,936399.9987863275,1006258.6713860407,1680179.2001551623,921890.8205674383,1051511.211299455
2023-06-26,997732.5319964014,938197.0362008783,1008938.843653741,1662084.3836828773,921543.1718143987,1055602.1276736616
2023-06-27,1004897.7625128351,945933.9940599176,1020007.0690155802,1679831.8603020823,927338.6345497303,1061285.0992389082
2023-06-28,1006504.0408064447,943145.3917611811,1018603.8469495822,1678091.572794088,925313.8154610804,1058486.2715411542
2023-06-29,1011605.7305685602,949923.4707406732,1026950.6488556681,1682100.3209363264,932687.3643665366,1063843.0814090131
2023-06-30,1019089.044544848,956539.9295839044,1024113.9914748736,1707265.7923715822,940482.3412904965,1075145.1366343854
2023-07-03,1018238.8851877771,958556.742984173,1022047.1292693377,1696341.2708626827,940779.3802434929,1073315.4677920698
2023-07-05,1021030.0479628168,954580.0389245722,1020185.4142154361,1690210.3176493805,937230.7150235833,1066715.786323106
2023-07-06,1013180.3043524347,942079.6861680719,1009012.9217796068,1683722.8622136402,927216.2741470941,1055625.579532182
2023-07-07,1005157.7945295892,937576.9236558649,1002891.288591176,1655536.5581020503,922094.4342566419,1047453.847224748
2023-07-10,1013256.8386885248,946204.6915658686,1013013.9651151858,1650628.1655359948,927821.3495412819,1054239.4008254616
2023-07-11,1026744.4794394098,953115.6930917475,1028700.3522053804,1644343.9836426727,936486.7296086015,1060053.2720974304
2023-07-12,1026882.6799570642,957860.4215310785,1030554.8351865358,1649011.9048834918,938837.6295608212,1053565.578636539
2023-07-13,1025845.2655397974,961169.7956079218,1032597.3061757326,1652967.6162167205,940141.7394716402,1048290.6678462632
2023-07-14,1024486.7151457391,960554.8637536737,1031774.5794280482,1664670.4578822714,943254.7760329497,1070319.9363496965
2023-07-17,1024050.8419081293,962661.1480401728,1035190.0766180353,1658384.0167671137,945340.8820946479,1075891.9470912488
2023-07-18,1025010.8707338892,976644.9744561884,1039567.8972395335,1683863.8436422185,955360.7683293695,1093004.7904752537
2023-07-19,1026418.9647699915,978470.0505212519,1040789.3706985903,1679944.802199176,958347.8142492212,1095906.0950917238
2023-07-20,1035354.2323385797,980724.2002557489,1037465.0529680491,1677973.763977415,962829.6643897594,1099437.2640543513
2023-07-21,1033545.424534472,980289.143741009,1039284.2407802249,1686975.8161879154,962898.318612181,1101061.3751508477
2023-07-24,1039048.1793257318,984837.8979791376,1045012.5147422458,1682271.7751758466,967915.3086637252,1109924.1674739793
2023-07-25,1034676.6461264215,986781.2670854303,1040627.956043973,1686479.538210973,968648.7236774319,1114072.8170517497
2023-07-26,1056011.5762678704,983523.0106919977,1060791.8357835056,1664716.1378771714,970891.463867112,1115041.993927034
2023-07-27,1050774.656387957,971921.8820375177,1053592.9263283436,1637670.4129925398,964402.4119733819,1108685.3629379591
2023-07-28,1056299.8296667656,979530.9556955072,1062697.182567075,1666682.0346084828,969228.7077150584,1113449.0265086282
2023-07-31,1057237.1522413811,982855.2184480402,1069271.0427308779,1666037.1287480597,971968.6838515766,1121817.911630876
2023-08-01,1053460.7561899743,990059.2913430902,1066069.7907773561,1657858.5124565247,973913.4241426898,1126401.8459189008
2023-08-02,1040997.4194914423,980742.0013269159,1049401.7762724087,1641615.4882406427,964396.9666151493,1115786.4415534376
2023-08-03,1037388.9861036859,978949.0664323542,1052708.6875797205,1640448.29500543,962575.7612157029,1113434.9107421278
2023-08-04,1032292.3541475855,977107.0308259699,1055110.3747750942,1625979.3612178988,958468.3595324466,1104246.7390729005
2023-08-07,1048594.967482241,988515.4508584711,1073320.143491128,1636269.4555014847,969606.999954622,1115859.182199487
2023-08-08,1042398.8347441278,985371.3747361872,1068993.4112175112,1632011.0582163667,965270.7864538707,1111819.0667057126
2023-08-09,1038078.1544272029,981276.5326417658,1065704.4875460444,1622093.123592473,960046.5524743014,1107490.325533563
2023-08-10,1041017.5715853296,981824.8977769586,1066606.8246334048,1618402.1230469968,961489.4656341841,1109542.7726586794
2023-08-11,1041200.3695265375,985192.6801332209,1063206.2723068057,1626013.588547037,964366.3231286253,1115885.4078751977
2023-08-14,1043256.3748423181,983667.8070825312,1065862.2891443453,1637980.7793234163,965083.2952959045,1118584.304094968
2023-08-15,1031006.4169584834,976424.1926072809,1054208.2272397624,1628466.2396570516,955209.3660161599,1105162.982535825
2023-08-16,1024168.8777319513,971325.897899029,1049986.8897314959,1623879.2695801782,950271.4938165821,1100398.9680711569
2023-08-17,1007832.7461611353,966006.2165178034,1037077.6148711329,1613419.1907643909,942319.8827646404,1087489.4241868262
2023-08-18,1013738.2427031122,965169.3503259394,1039428.4333426333,1615314.3883972717,943025.9642154548,1095545.0500108008
2023-08-21,1015206.7734400354,964244.9165834162,1036079.8097146503,1625156.2328604776,942015.4765622705,1097442.9748917825
2023-08-22,1015088.5065771661,958744.6102441523,1032248.2244806872,1614023.276626052,937235.8400666255,1093936.4617075704
2023-08-23,1017151.0612494074,966497.0435518,1025960.4432148867,1647384.9439094472,942269.3797363272,1098811.317424352
2023-08-24,998186.3236433588,955713.7038987848,1006945.2917706843,1619127.1179816055,932058.6924200079,1083802.9420402425
2023-08-25,1011264.7396570764,961452.2456201288,1020033.0471830531,1633003.3371355943,938823.1086055345,1092368.2683418172
2023-08-28,1018587.0818258844,967223.290564892,1028438.8989696361,1630124.0091328714,944647.3997079793,1099068.3201007207
2023-08-29,1021683.423199328,978886.4634088251,1038457.1043457309,1649248.5027923118,952647.6986688235,1107651.9747790657
2023-08-30,1025981.0581442438,980749.6674264643,1042070.1266546451,1655265.1593414044,953674.522396705,1112493.2711734136
2023-08-31,1020387.4900061212,977819.8273996088,1034592.2514883013,1647594.0179873076,949073.5150054321,1105586.4341906866
2023-09-01,1018857.666628512,983009.8888810846,1039833.1190831156,1656263.9015012258,952238.7629427357,1109389.5289210638
2023-09-05,1012445.4526583276,974835.765212414,1028467.1249663249,1647263.6190257943,946888.4315499784,1114123.182074712
2023-09-06,1005851.8225925585,970454.0846284601,1022358.8340274707,1633067.9195992665,941455.1385229733,1106606.668233026
2023-09-07,1008951.4618461748,970984.5988420221,1016617.126444913,1631046.1339972646,943027.8861065956,1107553.0270968566
2023-09-08,1005137.5693219743,976042.1157487604,1013047.8412116519,1643342.2474074345,945101.3931041479,1108410.7494882063
2023-09-11,1007036.7096856675,979496.9168275568,1011387.7720245639,1650757.639171438,947482.9365428915,1107677.3377889113
2023-09-12,1007729.5427562929,976936.3648103449,1008567.8908909732,1634550.8737604192,946998.299660199,1105662.718077432
2023-09-13,1005670.9537885576,977582.0010789606,1004879.5856382953,1634769.5855148337,945072.4579653045,1104734.8108996823
2023-09-14,1011361.3880384355,991221.3178895685,1008272.7638541919,1650512.067983484,954135.6694987868,1111855.5073832944
2023-09-15,1003883.9497640519,980219.1691926691,1001299.3748269435,1629094.6173910284,946239.7932899306,1106468.8396396115
2023-09-18,1000265.8978422075,978394.8490632746,998834.1117679683,1632338.1525383298,946405.5030149667,1106137.1201152415
2023-09-19,998531.9311750322,975798.7865442011,993741.4981888286,1628965.013839492,943492.5566757689,1102783.9769606965
2023-09-20,996275.8092306047,970569.6900094721,989966.7863482944,1611356.7503385025,941391.9296587843,1101409.3834357637
2023-09-21,984648.7120473771,956845.4377893183,973440.3541613284,1600535.7145715822,931266.019096124,1098066.0778344837
2023-09-22,980816.5731443925,952392.5006593439,966763.6524520083,1593734.2809226443,928352.7524417359,1101451.093150493
2023-09-25,982897.7164778275,953383.2029832575,966213.5774619608,1591545.636877921,929529.1633634163,1109024.8705972398
2023-09-26,971279.8509993119,941605.3174585077,956825.0546748515,1573346.5553266231,918923.7409611058,1096994.011283275
2023-09-27,967548.897973494,940106.5414422724,954465.8825621081,1561182.221568929,917048.4022945245,1097662.352450725
2023-09-28,964601.0891890092,943562.6616891596,954193.2237109843,1563172.7846567896,920221.0174812016,1101920.1615556444
2023-09-29,958972.6797270341,941633.0845712397,970543.8420657817,1563591.0391547685,915879.3586222176,1095079.4968522752
2023-10-02,952475.9673628373,938954.6216462824,964417.3095912639,1572148.652940889,913852.6176424269,1103440.7713360705
2023-10-03,945567.7301725907,923547.1987756464,960679.0563945476,1553711.5123294678,902072.5994378468,1094048.6596885046
2023-10-04,947977.5911879105,928587.8682016107,964937.7220244113,1567704.551641941,905548.6598813232,1097184.0317893347
