,account_value,date,daily_return,datadate
301,1062343.8052096723,2023-06-15,0.0122761435296354,2023-06-15
302,1051607.0887599348,2023-06-16,-0.0101066306379209,2023-06-16
303,1052514.102881944,2023-06-20,0.0008625028603399,2023-06-20
304,1059583.4891658186,2023-06-21,0.0067166665648634,2023-06-21
305,1058306.4334330915,2023-06-22,-0.0012052431410878,2023-06-22
306,1051511.211299455,2023-06-23,-0.0064208455310935,2023-06-23
307,1055602.1276736616,2023-06-26,0.0038905114184668,2023-06-26
308,1061285.0992389082,2023-06-27,0.0053836302677512,2023-06-27
309,1058486.2715411542,2023-06-28,-0.0026372062509508,2023-06-28
310,1063843.0814090131,2023-06-29,0.0050608212991363,2023-06-29
311,1075145.1366343854,2023-06-30,0.0106237991512838,2023-06-30
312,1073315.4677920698,2023-07-03,-0.0017017877679689,2023-07-03
313,1066715.786323106,2023-07-05,-0.0061488739024136,2023-07-05
314,1055625.579532182,2023-07-06,-0.0103965901068655,2023-07-06
315,1047453.847224748,2023-07-07,,2023-07-07
316,1054239.4008254616,2023-07-10,0.0064781408925005,2023-07-10
317,1060053.2720974304,2023-07-11,0.0055147543028808,2023-07-11
318,1053565.578636539,2023-07-12,-0.0061201579502272,2023-07-12
319,1048290.6678462632,2023-07-13,-0.0050067227871113,2023-07-13
320,1070319.9363496965,2023-07-14,0.0210144659101971,2023-07-14
321,1075891.9470912488,2023-07-17,0.0052059300703635,2023-07-17
322,1093004.7904752537,2023-07-18,0.0159057268067397,2023-07-18
323,1095906.0950917238,2023-07-19,0.0026544299181057,2023-07-19
324,1099437.2640543513,2023-07-20,0.0032221455637875,2023-07-20
325,1101061.3751508477,2023-07-21,0.0014772203468047,2023-07-21
326,1109924.1674739793,2023-07-24,0.0080493172525621,2023-07-24
327,1114072.8170517497,2023-07-25,0.0037377774980897,2023-07-25
328,1115041.993927034,2023-07-26,0.0008699403310539,2023-07-26
329,1108685.3629379591,2023-07-27,-0.0057007996323864,2023-07-27
330,1113449.0265086282,2023-07-28,0.0042966776056694,2023-07-28
331,1121817.911630876,2023-07-31,0.0075161816329298,2023-07-31
332,1126401.8459189008,2023-08-01,0.0040861660707136,2023-08-01
333,1115786.4415534376,2023-08-02,-0.0094241716701052,2023-08-02
334,1113434.9107421278,2023-08-03,-0.0021075097561106,2023-08-03
335,1104246.7390729005,2023-08-04,-0.0082520959066241,2023-08-04
336,1115859.182199487,2023-08-07,0.0105161670084135,2023-08-07
337,1111819.0667057126,2023-08-08,-0.0036206320279686,2023-08-08
338,1107490.325533563,2023-08-09,-0.0038933863447543,2023-08-09
339,1109542.7726586794,2023-08-10,0.0018532415839638,2023-08-10
340,1115885.4078751977,2023-08-11,0.0057164404769363,2023-08-11
341,1118584.304094968,2023-08-14,0.0024186141343218,2023-08-14
342,1105162.982535825,2023-08-15,-0.0119984890812516,2023-08-15
343,1100398.9680711569,2023-08-16,-0.0043106895000564,2023-08-16
