,date,account_value
189,2022-10-04,817723.465370215
190,2022-10-05,815908.5734469399
191,2022-10-06,807549.780021708
192,2022-10-07,791120.2887228989
193,2022-10-10,790961.4200823808
194,2022-10-11,793498.8163449921
195,2022-10-12,790208.1252347627
196,2022-10-13,809894.2819313607
197,2022-10-14,801914.0539622522
198,2022-10-17,816166.4211288629
199,2022-10-18,828097.3711334405
200,2022-10-19,831659.8746887384
201,2022-10-20,832311.3069473443
202,2022-10-21,849364.1760879693
203,2022-10-24,857743.704797381
204,2022-10-25,868849.2589813409
205,2022-10-26,854592.8742080865
206,2022-10-27,869424.6088577447
207,2022-10-28,892204.3029037652
208,2022-10-31,889716.8345810113
209,2022-11-01,886319.3821731744
210,2022-11-02,878490.8486648736
211,2022-11-03,888884.2860199151
212,2022-11-04,893155.6497512994
213,2022-11-07,907894.2779174981
214,2022-11-08,919061.9203710542
215,2022-11-09,902770.3727941499
216,2022-11-10,930831.0961141572
217,2022-11-11,925546.3780126558
218,2022-11-14,917338.8308019624
219,2022-11-15,925085.5894346223
220,2022-11-16,922479.0920286165
221,2022-11-17,920223.297427176
222,2022-11-18,925990.5271711336
223,2022-11-21,924882.6533231721
224,2022-11-22,930958.5014486299
225,2022-11-23,937459.6984128938
226,2022-11-25,946246.9185857759
227,2022-11-28,932045.7994756685
228,2022-11-29,933537.573397635
229,2022-11-30,952388.4168767915
230,2022-12-01,939563.95142269
231,2022-12-02,948024.1628561006
232,2022-12-05,937973.7597074495
233,2022-12-06,926321.6634702669
234,2022-12-07,921803.3857908235
235,2022-12-08,928143.180693625
236,2022-12-09,922305.5639486299
237,2022-12-12,941125.6695394502
238,2022-12-13,940513.2864980684
239,2022-12-14,940143.7947416292
240,2022-12-15,921473.2897481904
241,2022-12-16,914579.0713109956
242,2022-12-19,914560.8951063142
243,2022-12-20,920845.0050725923
244,2022-12-21,936925.2099103914
245,2022-12-22,921810.4620542512
246,2022-12-23,927382.9601125703
247,2022-12-27,928793.3470182405
248,2022-12-28,919116.015044211
249,2022-12-29,926690.4751081453
250,2022-12-30,926012.6473569856
251,2023-01-03,932736.8538045869
252,2023-01-04,942350.356638907
253,2023-01-05,933866.7753744111
254,2023-01-06,959903.7905263887
255,2023-01-09,954374.2514333711
256,2023-01-10,954144.5600118623
257,2023-01-11,957627.7625417695
258,2023-01-12,968740.689501761
259,2023-01-13,969956.1415281282
260,2023-01-17,963110.1707944856
261,2023-01-18,943497.3126821504
262,2023-01-19,937329.5487089143
263,2023-01-20,947744.8754453645
264,2023-01-23,958054.6472425447
265,2023-01-24,964596.6509275422
266,2023-01-25,967777.8344449983
267,2023-01-26,975982.1875905977
268,2023-01-27,972789.5003576265
269,2023-01-30,966728.8242368684
270,2023-01-31,977326.4070806489
271,2023-02-01,978891.3401098237
272,2023-02-02,966617.2022886262
273,2023-02-03,957903.5872564302
274,2023-02-06,960262.9218091951
275,2023-02-07,973567.6829709993
276,2023-02-08,966492.1220846162
277,2023-02-09,964190.2996168123
278,2023-02-10,966695.3785734163
279,2023-02-13,978653.5422697053
280,2023-02-14,978585.8839635835
281,2023-02-15,979412.1955480562
282,2023-02-16,964821.9810056672
283,2023-02-17,970519.8059492097
284,2023-02-21,955477.6250066743
285,2023-02-22,953404.6206769929
286,2023-02-23,954680.5344190584
287,2023-02-24,936617.2308759675
288,2023-02-27,939635.7836217866
289,2023-02-28,939607.2916479097
290,2023-03-01,942908.8075132356
291,2023-03-02,964524.2125676026
292,2023-03-03,974937.456890719
293,2023-03-06,971173.5674597193
294,2023-03-07,958113.4773909021
295,2023-03-08,953690.5979548478
296,2023-03-09,936281.3510066057
297,2023-03-10,933878.8873454118
298,2023-03-13,934894.2701693559
299,2023-03-14,947446.9538737321
300,2023-03-15,933675.8850604082
301,2023-03-16,947740.4852343583
302,2023-03-17,937257.712620833
303,2023-03-20,951297.9395838762
304,2023-03-21,956275.446339705
305,2023-03-22,937362.4680338884
306,2023-03-23,940398.3013697648
307,2023-03-24,944975.6664362932
308,2023-03-27,954874.0808077836
309,2023-03-28,959038.4934779191
310,2023-03-29,968478.9108477617
311,2023-03-30,974773.8447199846
312,2023-03-31,983700.833588698
313,2023-04-03,994198.3571291948
314,2023-04-04,989208.7015200639
315,2023-04-05,988335.6978655839
316,2023-04-06,990788.0684329057
317,2023-04-10,991644.3093005205
318,2023-04-11,993970.3376589799
319,2023-04-12,994253.3516055131
320,2023-04-13,1004151.2516375566
321,2023-04-14,985691.690431643
322,2023-04-17,992345.8624683175
323,2023-04-18,998019.5002428193
324,2023-04-19,997950.4003397126
325,2023-04-20,994947.0407129846
326,2023-04-21,994626.2773157678
327,2023-04-24,995633.6169420801
328,2023-04-25,985208.3371340357
329,2023-04-26,979642.4520937525
330,2023-04-27,996800.4115282617
331,2023-04-28,1001984.8535906397
332,2023-05-01,1000440.7520872675
333,2023-05-02,993217.4498888574
334,2023-05-03,985722.9741026483
335,2023-05-04,978463.829947146
336,2023-05-05,990395.8774153314
337,2023-05-08,989643.5635706506
338,2023-05-09,996743.9470755182
339,2023-05-10,995915.1762720667
340,2023-05-11,991750.5972715936
341,2023-05-12,990508.8186937891
342,2023-05-15,993153.5700747095
343,2023-05-16,984509.9993292413
344,2023-05-17,998201.2304751001
345,2023-05-18,1003383.10787073
346,2023-05-19,998231.3650347315
347,2023-05-22,992816.5954634271
348,2023-05-23,981707.5080687128
349,2023-05-24,975037.2955614649
350,2023-05-25,974442.9249846063
351,2023-05-26,983203.5627314172
352,2023-05-30,984865.4366327844
353,2023-05-31,987982.3318354212
354,2023-06-01,991520.7403246484
355,2023-06-02,1008122.7085730158
356,2023-06-05,999226.1715590082
357,2023-06-06,995339.3503138147
358,2023-06-07,995961.6113211237
359,2023-06-08,1010707.9526049219
360,2023-06-09,1014767.2055689417
361,2023-06-12,1021386.6961523615
362,2023-06-13,1019947.8247801386
363,2023-06-14,1010006.7359434686
364,2023-06-15,1022119.0714956842
365,2023-06-16,1019949.8411108576
366,2023-06-20,1011112.5726858698
367,2023-06-21,1009634.6525885187
368,2023-06-22,1004203.6031672083
369,2023-06-23,998644.2227922998
370,2023-06-26,997732.5319964014
371,2023-06-27,1004897.7625128351
372,2023-06-28,1006504.0408064447
373,2023-06-29,1011605.7305685602
374,2023-06-30,1019089.044544848
375,2023-07-03,1018238.8851877771
376,2023-07-05,1021030.0479628168
377,2023-07-06,1013180.3043524347
378,2023-07-07,1005157.7945295892
379,2023-07-10,1013256.8386885248
380,2023-07-11,1026744.4794394098
381,2023-07-12,1026882.6799570642
382,2023-07-13,1025845.2655397974
383,2023-07-14,1024486.7151457391
384,2023-07-17,1024050.8419081293
385,2023-07-18,1025010.8707338892
386,2023-07-19,1026418.9647699915
387,2023-07-20,1035354.2323385797
388,2023-07-21,1033545.424534472
389,2023-07-24,1039048.1793257318
390,2023-07-25,1034676.6461264215
391,2023-07-26,1056011.5762678704
392,2023-07-27,1050774.656387957
393,2023-07-28,1056299.8296667656
394,2023-07-31,1057237.1522413811
395,2023-08-01,1053460.7561899743
396,2023-08-02,1040997.4194914423
397,2023-08-03,1037388.9861036859
398,2023-08-04,1032292.3541475855
399,2023-08-07,1048594.967482241
400,2023-08-08,1042398.8347441278
401,2023-08-09,1038078.1544272029
402,2023-08-10,1041017.5715853296
403,2023-08-11,1041200.3695265375
404,2023-08-14,1043256.3748423181
405,2023-08-15,1031006.4169584834
406,2023-08-16,1024168.8777319513
407,2023-08-17,1007832.7461611353
408,2023-08-18,1013738.2427031122
409,2023-08-21,1015206.7734400354
410,2023-08-22,1015088.5065771661
411,2023-08-23,1017151.0612494074
412,2023-08-24,998186.3236433588
413,2023-08-25,1011264.7396570764
414,2023-08-28,1018587.0818258844
415,2023-08-29,1021683.423199328
416,2023-08-30,1025981.0581442438
417,2023-08-31,1020387.4900061212
418,2023-09-01,1018857.666628512
419,2023-09-05,1012445.4526583276
420,2023-09-06,1005851.8225925585
421,2023-09-07,1008951.4618461748
422,2023-09-08,1005137.5693219743
423,2023-09-11,1007036.7096856675
424,2023-09-12,1007729.5427562929
425,2023-09-13,1005670.9537885576
426,2023-09-14,1011361.3880384355
427,2023-09-15,1003883.9497640519
428,2023-09-18,1000265.8978422075
429,2023-09-19,998531.9311750322
430,2023-09-20,996275.8092306047
431,2023-09-21,984648.7120473771
432,2023-09-22,980816.5731443925
433,2023-09-25,982897.7164778275
434,2023-09-26,971279.8509993119
435,2023-09-27,967548.897973494
436,2023-09-28,964601.0891890092
437,2023-09-29,958972.6797270341
438,2023-10-02,952475.9673628373
439,2023-10-03,945567.7301725907
440,2023-10-04,947977.5911879105
441,2023-10-05,944507.2380308671
442,2023-10-06,948636.6828627152
443,2023-10-09,952383.2898344559
444,2023-10-10,960601.8613142533
445,2023-10-11,963808.5901121659
446,2023-10-12,953765.8244947953
447,2023-10-13,951091.5398649734
448,2023-10-16,958361.9520124955
449,2023-10-17,961592.3555856538
450,2023-10-18,958995.0194267049
451,2023-10-19,954420.77653299
452,2023-10-20,943664.0933683935
453,2023-10-23,941831.4461935583
454,2023-10-24,948864.3078135076
455,2023-10-25,940288.5344732824
456,2023-10-26,936778.2102430883
457,2023-10-27,934320.9272707525
458,2023-10-30,948153.0026091161
459,2023-10-31,960028.2117308202
460,2023-11-01,966093.4346197668
461,2023-11-02,979247.5526102606
462,2023-11-03,983225.4767511907
463,2023-11-06,981215.0387946058
464,2023-11-07,982875.6083746839
465,2023-11-08,979322.2593203473
466,2023-11-09,981257.4185706067
467,2023-11-10,992325.254668324
468,2023-11-13,1005528.8581553388
469,2023-11-14,1015685.2068854261
470,2023-11-15,1018147.5033274579
471,2023-11-16,1009578.0557471204
472,2023-11-17,1010473.522580235
473,2023-11-20,1026430.861138432
474,2023-11-21,1029195.1975947309
475,2023-11-22,1032912.1455679822
476,2023-11-24,1036965.4069128919
477,2023-11-27,1035433.302577107
478,2023-11-28,1039996.4381647992
479,2023-11-29,1041394.9123545575
480,2023-11-30,1069076.779561131
481,2023-12-01,1078392.7937994886
482,2023-12-04,1074921.6751166272
483,2023-12-05,1074257.9575320173
484,2023-12-06,1075358.1756544996
485,2023-12-07,1075388.051827519
486,2023-12-08,1081766.4011622358
487,2023-12-11,1091033.5851851392
488,2023-12-12,1097030.6163073468
489,2023-12-13,1109047.2776442457
490,2023-12-14,1107276.7911024976
491,2023-12-15,1117350.385970204
492,2023-12-18,1117997.4194060254
493,2023-12-19,1124040.6908465314
494,2023-12-20,1110254.1815577436
495,2023-12-21,1121973.0776148725
496,2023-12-22,1121669.9328165937
497,2023-12-26,1126751.3239451337
498,2023-12-27,1129830.553616612
499,2023-12-28,1128389.830676167
